author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
tlg4086,grc,tlg4086,Agathodaemon,Agathodaemon,person,legendary,uncertain (traditionally hellenistic or roman),,Alexandria (?),Alchemical and hermetic tradition,"Agathodaemon is a legendary figure associated with the alchemical tradition of late antiquity, sometimes identified with the 'good spirit' of Alexandrian alchemy. The few surviving fragments are technical and oracular in style, attributed to his authority.",8,specialist,low,The name is often a pseudepigraphic attribution in alchemical manuscripts; the historical existence is doubtful. The corpus includes a commentary on an oracle and an untitled alchemical fragment.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,883,"Ἀγαθοδαίμων εἰς τὸν χρησμόν: Ὀρφέως συναγωγὴ καὶ | Fragmentum alchemicum (sine titulo) (e cod. Venet. Marc. 299, fol. 95v)"
tlg2566,grc,tlg2566,Agathon (Hist.),Agathon,person,uncertain,unknown,,,Greek,Agathon is a historian known only from fragments; possibly a later Hellenistic or imperial-era author confused with the homonymous tragic poet. The surviving fragments are too sparse to establish a corpus or dating.,2,obscure,low,Label 'Hist.' distinguishes this Agathon from the tragedian; authorship is insecure.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,343,Fragmenta
tlg0318,grc,tlg0318,Agathon (Trag.),Agathon,person,historical,Classical,ca. 450–400 BCE,Athens,Classical Athenian,"An Athenian tragic poet, contemporary with Euripides and celebrated for his stylistic innovations. Only fragments of his plays survive, known primarily through quotations in later authors such as Aristotle and Athenaeus.",55,major,high,Well-attested historical figure; fragments collected by Snell and others.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,293,Fragmenta
tlg2606,grc,tlg2606,Agathyllus,Agathyllus,person,uncertain,Archaic or Classical,c. 6th–5th century BCE?,Greek world,Ancient Greek,"A shadowy Greek literary figure known only from a single surviving fragment; nothing certain is known about his life or works. Possibly a poet or historian, but the fragment is too brief and uncontextualized for firm attribution.",2,obscure,low,Extremely fragmentary evidence; the name may be a corruption or a misattribution in later sources. Assigned to Greek literature based on language of the fragment.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,21,Fragmentum
tlg2555,grc,tlg2555,Agesilaus,Agesilaus,person,historical,Classical,5th–4th century BCE,Sparta (Greece),Spartan king and historical figure,"Agesilaus refers to the Spartan king Agesilaus II (c. 445–360 BCE), a prominent military and political figure, though the single fragment under this name is likely a later rhetorical exercise.",20,obscure,medium,The attribution of this fragment to Agesilaus is uncertain; possibly a later composition.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,37,Fragmentum
tlg1387,grc,tlg1387,(H)agias-Dercylus,Hagias-Dercylus,collective,not_applicable,Classical or Hellenistic,,Greece,Greek historiography / paradoxography,"The name (H)agias-Dercylus refers to a tradition or collaboration of two authors, possibly regarding local Boeotian histories. Only fragments survive.",3,obscure,low,The compound name indicates joint authorship or a school attribution; the exact relationship is unknown.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,133,Fragmenta
tlg0676,grc,tlg0676,Aglaïs,Aglaïs,person,historical,Imperial,uncertain (likely Roman Imperial),unknown,Greek medical / technical writing,"Aglaïs is a poorly attested Greek medical writer, known only from fragments. The work 'Adversus suffusiones incipientes' suggests ophthalmic interests, though no biographical details survive.",10,obscure,medium,Extremely fragmentary; biographical information is lacking. Included by TLG under medical corpus.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,381,Adversus suffusiones incipientes | Fragmentum
tlg2345,grc,tlg2345,Agl(a)osthenes,Aglosthenes,person,historical,Classical or Hellenistic,uncertain,Greece,Ancient Greek,"Agl(a)osthenes is a Greek author known only from fragments. The variant spelling suggests uncertainty in the manuscript tradition, and the works attributed to him are lost except for scattered citations.",2,obscure,low,The name is rare and the spelling is uncertain (Aglosthenes? Aglaosthenes?). Attribution is purely based on a few fragmentary references.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,453,Fragmenta
tlg1835,grc,tlg1835,Agroetas,Agroetas,person,legendary,Hellenistic,3rd–2nd century BCE,Uncertain,Greek,"Greek paradoxographer known for a collection of marvelous tales. His work survives only in fragments, and his biographical details are largely unknown.",25,specialist,low,"The name is rare and the figure is known only from a few fragments; historicity is uncertain, hence 'legendary' as a cautious classification.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,296,Fragmenta
tlg0693,grc,tlg0693,Albinus,"Alcinous (traditionally Albinus, though sometimes distinguished)",person,uncertain,Roman,2nd century CE,Smyrna,Middle Platonism,"Middle Platonist philosopher, known for the Didaskalikos (handbook of Platonism) and an introduction to Plato's dialogues.",30,common,medium,"Historicity is secure; sometimes identified as Alcinous in scholarship, but TLG uses Albinus; works survive.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,14756,"Epitome doctrinae Platonicae sive Διδασκαλικός, | Introductio in Platonem"
tlg0400,grc,tlg0400,Alcaeus (Comic.),Alcaeus (Comicus),person,historical,Hellenistic,3rd–2nd cent. BCE,Greece (possibly Athens),Greek comedy (Middle / New Comedy),"A Greek comic poet, known only from fragments. The label 'Comic.' distinguishes him from the lyric poet Alcaeus. His works are cited by later writers such as Athenaeus.",10,obscure,medium,The cognomen 'Comic.' is a modern disambiguation; ancient sources provide little biographical detail.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,4,331,Fragmenta | Fragmentum
tlg0383,grc,tlg0383,Alcaeus (Lyr.),Alcaeus of Mytilene,person,historical,Archaic,c. 620–580 BCE,Lesbos,Greek,"Lyric poet of Lesbos, contemporary of Sappho. Known for his political poems, hymns, and drinking songs. A canonical figure in the Greek lyric tradition.",95,canonical,high,Alcaeus is a securely historical figure; the 'Lyr.' descriptor clarifies his role as a lyric poet.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,7117,Fragmenta | Fragmentis addenda
tlg0236,grc,tlg0236,Alcibiades,Alcibiades,person,historical,classical,5th–4th century BCE,Athens,Greek politics and philosophy,Alcibiades was an Athenian statesman and general known for his role in the Peloponnesian War and his association with Socrates. Only a single fragment of a speech is attributed to him.,30,specialist,medium,Only a single fragment survives attributed to him; doubtful authorship.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,15,Fragmentum
tlg0610,grc,tlg0610,Alcidamas,Alcidamas,person,historical,Classical,4th century BCE,Athens/Greece,Attic oratory and sophistic rhetoric,"A Greek rhetorician and sophist, pupil of Gorgias and rival of Isocrates. Known for advocating improvisation and natural talent; his surviving fragments and a few speeches show a concern with rhetorical theory and political ethics.",55,common,high,Well-attested historical figure in ancient sources. Fragments only.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,3801,Fragmenta
tlg1780,grc,tlg1780,Alcimenes,Alcimenes,person,uncertain,Uncertain (Hellenistic?),,Unknown,Greek epigraphy / minor author,"An obscure figure known only from a single inscribed titulus (inscription) of very brief length. Nothing else is securely known about Alcimenes; the name may belong to a historical person, but the evidence is extremely fragmentary.",2,obscure,low,"Only two works recorded, both of negligible word count. Author identification is purely based on the name in the inscription.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,2,Titulus
tlg0695,grc,tlg0695,Alcimus,Alcimus,person,historical,Classical,5th century BCE,Sicily/Italy,Ancient Greek epigrammatist,"Alcimus was a Greek epigrammatist from Sicily, active in the 5th century BCE, of whom only fragments survive.",15,obscure,medium,Minimal extant fragments; identification uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1036,Fragmenta
tlg0640,grc,tlg0640,Alciphron,Alciphron,person,historical,Imperial,c. 2nd – 3rd century CE,Greece (possibly Athens),Greek sophist and epistolographer,"Alciphron was a Greek sophist of the Imperial period, best known for his collection of fictional letters that offer vivid glimpses into the social and domestic life of classical Athens.",60,major,high,Well-attested in the manuscript tradition; his letters are a key source for the Second Sophistic.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,20171,Epistulae
tlg0766,grc,tlg0766,Alcmaeon,Alcmaeon,person,historical,Classical,5th cent. BCE (fl. ca. 450 BCE),"Croton, Magna Graecia","Pre-Socratic philosophy, natural philosophy, medicine","A philosopher and medical theorist from Croton active in the early 5th century BCE. Alcmaeon wrote on physiology, sense perception, and the nature of the soul, and is associated with the Pythagorean and medical traditions.",65,major,high,Well-known figure among Pre-Socratics; surviving testimonia and fragments attest to his historical reality.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,1931,Testimonia | Fragmenta
tlg0696,grc,tlg0696,Alcmaeonis,Alcmaeonis,work_title,not_applicable,archaic,unknown (likely 6th century BCE),Ancient Greece,Ancient Greek epic poetry,"The Alcmaeonis is a lost archaic Greek epic poem focusing on the myth of Alcmaeon; surviving fragments are extremely few, and the original author is unknown.",10,obscure,low,"The name 'Alcmaeonis' is the title of the epic, not a personal author name; the agent is classified as work title because the text itself occupies the author slot in the source.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,46,Alcmaeonis (fragmenta)
tlg0291,grc,tlg0291,Alcman,Alcman,person,historical,7th cent. BCE,fl. 630–600 BCE,Sparta,ancient Greek (Archaic Spartan),"Alcman was an early Greek lyric poet active in Sparta, famous for his choral poetry, especially partheneia (maiden songs). His works survive in papyrus fragments, showcasing a distinct dialect and rich mythological imagery.",90,canonical,high,The traditional floruit is well-supported by ancient testimonia. His status as a historical figure is secure despite fragmentary works.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,2971,Fragmenta
tlg0401,grc,tlg0401,Alexander (Comic.),Alexander,person,historical,Hellenistic,c. 4th–3rd century BCE,Mediterranean,Greek,"Alexander was a Greek comic poet of the Hellenistic period, known only from fragmentary remains. His work belongs to the tradition of New Comedy.",12,obscure,medium,The identifier '(Comic.)' distinguishes this Alexander from other authors of the same name. Attribution is secure but the corpus is very limited.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,90,Fragmenta
tlg0216,grc,tlg0216,Alexander (Lyr. et Trag.),Alexander,person,legendary,classical,4th century BCE?,Greece,Greek lyric and tragedy,Alexander (Lyr. et Trag.) is a little-known poet associated with both lyric and tragic genres. Only fragments and epigrams survive.,12,obscure,low,The label 'Lyr. et Trag.' indicates possible multi-genre activity; the identity is uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,620,Fragmenta | Epigrammata
tlg0744,grc,tlg0744,Alexander (Med.),Alexander of Tralles,person,historical,Late Antiquity / Byzantine,c. 525–605 CE,Tralles (modern Turkey),Greek physician and medical writer,"Alexander of Tralles was a Greek physician active in the 6th century CE, whose medical writings, including Therapeutica and De febribus, were influential in Byzantine medicine.",60,major,high,Historical physician; the abbreviation (Med.) indicates his profession.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,5,132106,Therapeutica | De febribus | De oculis libri tres | Epistula de lumbricis | Dedicatio ad Cosman
