author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
phi1380,lat,phi1380,Philumenus medicus,Philumenus medicus,person,historical,Late Antiquity,4th–5th century CE,Mediterranean,Greek medicine in Latin translation,Philumenus was a Greek medical writer whose work on veterinary and human medicine survives in a Latin translation. Little is known of his life.,25,specialist,medium,Author known only from Latin translation of his work De medicina.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,7286,"De medicina, versio Latina"
phi1236,lat,phi1236,Sex. Pompeius Festus,"Festus, Sextus Pompeius",person,historical,2nd century CE,100 CE – 200 CE?,Italy,Roman Imperial,"A Roman grammarian and lexicographer, who compiled 'De Verborum Significatione', an abridgment of Verrius Flaccus's work on Latin word meanings, a key source for early Latin language and culture.",60,major,high,Survives in fragmentary form; his name and work are well-attested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,49206,De Verborum Significatione
phi0614,lat,phi0614,Q. Pompeius Q. f. A. n. Rufus,"Pompeius Rufus, Quintus",person,historical,1st century BCE,c. 100–50 BCE,Rome,Roman Republican,"Roman politician and orator, possibly the son of the consul of 88 BCE. A single fragment of a speech survives.",5,obscure,medium,Very fragmentary; exact identification uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,10,oratio
phi0615,lat,phi0615,Q. Pompeius Q. f. Q. n. Rufus,Quintus Pompeius Rufus,person,historical,Republican,1st century BCE,Rome,Roman Republic,Roman orator known for a single surviving oration; his political career placed him in the turbulent late Republic.,20,obscure,medium,"Filiation identifies him as Quintus Pompeius Rufus, grandson of Sulla. Very few textual remains.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,14,oratio
phi0984,lat,phi0984,Pompeius Trogus,Pompeius Trogus,person,historical,1st century BCE,c. 40–20 BCE,"Gaul (Vienne), Rome",Roman Imperial (Augustan),"Roman historian of Gallic origin, known for his 'Historiae Philippicae', a universal history focused on the Hellenistic kingdoms, now lost but epitomized by Justin.",40,common,high,Historical author; his original work is lost but known through the epitome of Justin.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,4287,Historiae Philippicae | De Animalibus
phi0616,lat,phi0616,Pompilius,Pompilius,person,uncertain,unknown,unknown,unknown,uncertain,Pompilius is a shadowy figure; only a few lines of epigram and tragedy survive under his name.,5,obscure,low,Attribution questionable.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,19,epigramma | tragoedia
phi1321,lat,phi1321,Sex. Pomponius,Sextus Pomponius,person,historical,Imperial (2nd century CE),2nd century CE,Rome,Roman Empire,"Roman jurist active in the Hadrianic period, known for a fragment of his Liber Regularum preserved in the Digest.",35,specialist,medium,The attribution of the fragment rests on legal sources; his career is otherwise poorly documented.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,21,"Liber Regularum, fragmentum"
phi0618,lat,phi0618,L. Pomponius Bononiensis,L. Pomponius Bononiensis,person,historical,Late Republic,1st century BC,Rome,Roman,"A Roman writer of Atellan farces (Atellanae), known from fragments.",30,specialist,medium,Fragments attributed to him.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,1423,Atellanae
phi0929,lat,phi0929,Pomponius Mela,Pomponius Mela,person,historical,Early Imperial (Claudian),fl. 43 CE,Tingentera (Hispania Baetica),Roman,"Roman geographer, author of 'De Chorographia', the earliest surviving Latin work on geography.",55,major,high,Complete work survives; well-attested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,16676,De Chorographia
phi1512,lat,phi1512,Pomponius Porphyrio,Pomponius Porphyrio,person,historical,3rd century CE,200 CE – 300 CE?,Italy,Roman Imperial,"A late-antique grammarian and commentator, best known for his extensive scholia on Horace's works, covering poems, satires, epistles, and the Ars Poetica.",55,major,high,Well-attested commentary tradition; dates approximate.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,7,97505,Commentum in Horati Carmina | Commentum in Horati Sermones | Commentum in Horati Epistulas | Commentum in Horati Epodos | Comment. in Hor. Artem Poet. | Vita Horati | Comment. in Hor. Carm. Saec.
phi0987,lat,phi0987,P. Pomponius Secundus,"Pomponius Secundus, Publius",person,historical,1st century CE,fl. ca. 50–70 CE,Rome,"Latin tragedy, praetexta (historical drama)","Publius Pomponius Secundus was a Roman tragic poet of the early Imperial period, known for composing both fabulae tragoediae and fabulae praetextae (historical dramas). Only fragments of his work survive, but he was highly regarded by contemporaries such as Quintilian.",30,common,medium,Fragmentary; his reputation is attested by ancient critics.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,61,tragoediae | praetextae
phi0022,lat,phi0022,M. Porcius Cato,"Cato, M. Porcius",person,historical,2nd century BCE,234–149 BCE,Rome,Roman,"Roman statesman, soldier, and writer; known for his strict moral conservatism and prolific authorship. Works include the agricultural manual 'De Agri Cultura' and the historical 'Origines'.",95,canonical,high,Cato the Elder is a foundational figure in Latin literature.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,12,24022,Origines | De Agri Cultura | orationes | De Medicina | incertorum librorum fragmenta | De Re Militari | Carmen De Moribus | iurisprudentia
phi0470,lat,phi0470,M. Porcius Cato Uticensis,"Cato, M. Porcius (Uticensis)",person,historical,1st century BCE,95-46 BCE,Rome,"Roman Republic, Stoicism","M. Porcius Cato Uticensis (95–46 BCE) was a Roman statesman and Stoic philosopher, who also wrote orations, fragments of which survive.",60,major,high,Only oration fragments survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,76,orationes
phi0321,lat,phi0321,Porcius Licinus,Porcius Licinus,person,historical,Republican (2nd century BCE),2nd century BCE,Rome,Roman Republic,"Early Roman poet and literary historian, author of a poem on literary chronology, only fragments of which survive.",30,specialist,medium,Known from quotations by later grammarians; his work is of interest for early Roman literary history.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,140,carmina
phi0025,lat,phi0025,M. Porcius M. f. M. n. Cato,M. Porcius Cato (Censorius),person,historical,Republic,234-149 BC,Rome,Roman,"Marcus Porcius Cato, known as Cato the Elder or Cato the Censor, was a Roman statesman, orator, and writer, famous for his conservative values and his work De Agri Cultura.",70,canonical,high,Well-attested historical figure; the filiation indicates his father and grandfather.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,45,orationes
phi0122,lat,phi0122,A. Postumius Albinus,Aulus Postumius Albinus,person,historical,Late Republic,c. 162–c. 109 BCE,Rome,Roman,"A. Postumius Albinus was a Roman senator and historian, author of a history of Rome written in Greek. His work, known as Annales, survives only in a few fragments cited by later writers.",20,obscure,high,Historical figure; fragments of his historical work survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,12,Annales
phi0990,lat,phi0990,Precatio Omnium Herbarum,Precatio Omnium Herbarum,work_title,not_applicable,late antique,3rd–5th century CE,Roman Empire,Latin magical/medical poetry,"The 'Precatio Omnium Herbarum' is a short Latin poem, a prayer to all herbs, likely used in a medical or magical context. It is an anonymous work, and the title itself serves as the author heading in modern catalogs.",10,specialist,medium,The heading is the title of the work; no author is known.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,119,Precatio Omnium Herbarum
phi0993,lat,phi0993,Precatio Terrae,Precatio Terrae,work_title,not_applicable,Imperial,3rd–4th century CE,Rome,Roman,"'Precatio Terrae' (Prayer to the Earth) is a short Latin poem in the form of a prayer to the goddess Earth (Tellus), likely from the late Roman period. It is transmitted among the so-called 'poemata' of the Latin anthology.",10,obscure,medium,The poem is transmitted anonymously; this entry uses the title as author label.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,225,Precatio Terrae
phi1103,lat,phi1103,Priapea,Priapea,work_title,not_applicable,Imperial,1st century AD,Rome,Roman,"A collection of Latin poems dedicated to the god Priapus, often of an obscene nature, composed by various poets.",40,common,medium,The corpus is a compilation; individual authorship uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,3497,Priapea
phi1041,lat,phi1041,Pseudo-Varro,Pseudo-Varro,anonymous_label,pseudonymous,Imperial,Uncertain,Rome,Roman,"A collection of Sententiae falsely attributed to the Roman scholar Varro, likely compiled in the Imperial period.",15,obscure,low,The designation 'Pseudo-Varro' indicates a pseudepigraphical work.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,1683,Sententiae
phi2123,lat,phi2123,Publilius Optatianus Porfyrius,"Porfyrius, Publilius Optatianus",person,historical,Late Roman,4th century CE,Rome,Roman,"Publilius Optatianus Porfyrius was a Latin poet known for his highly stylized pattern poems (carmina figurata) and his epigrams. He was exiled and later restored to favor under Constantine, whose patronage he sought through his ingenious verses.",22,specialist,high,Unique surviving corpus of figured poems; important for late antique literary culture.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,34,Epigrammata
phi0622,lat,phi0622,Publilius Syrus,Publilius Syrus,person,historical,Late Republican / Early Imperial,1st century BCE,Rome,Roman Republic / Empire,"Roman writer of mimes and sententiae, best known for his collection of moral maxims that were widely quoted in antiquity.",75,major,high,His sententiae were compiled from his mimes; the textual tradition is complex but his influence is clear.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,4731,Sententiae | mimi
phi1000,lat,phi1000,Pupius (?),Pupius,person,uncertain,Uncertain,uncertain,uncertain,Roman,Possible Latin author known only from a verse fragment attributed to a 'Pupius'. The attribution is doubtful.,3,obscure,low,The question mark indicates uncertain attribution; the fragment may be misattributed.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,17,versus Pupio attributi
phi0625,lat,phi0625,L. Quinctius,"Quinctius, L.",person,historical,Late Republic,2nd–1st century BCE,Rome,Roman,Roman orator known solely from a fragment of a speech.,5,obscure,low,Single fragment; otherwise unattested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,33,orationes
phi0418,lat,phi0418,T. Quinctius Atta,T. Quinctius Atta,person,historical,1st c. BCE,d. c. 77 BCE,Rome,Roman,"A Roman comic playwright of togatae, known for his realistic dialogues. Fragments of his works survive, and an epigram also exists; he died young according to Jerome.",10,obscure,medium,His name is cited by ancient grammarians. The epigram attribution may be uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,158,togatae | epigramma
phi1002,lat,urn:cts:latinLit:phi1002,Quintilian,Quintilian,person,historical,Flavian period,1st century CE,Rome,Latin rhetoric,"Roman rhetorician and educator, author of the Institutio Oratoria, a comprehensive guide to rhetoric.",95,canonical,high,Well-attested author.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,3,332677,Institutio Oratoria | Declamationes Minores | Declamationes Maiores sp.
phi0860,lat,urn:cts:latinLit:phi0860,Quintus Curtius Rufus,"Curtius Rufus, Quintus",person,historical,1st century CE,fl. 1st century CE,Rome,Roman Empire,Quintus Curtius Rufus is the Roman historian who wrote a biography of Alexander the Great in Latin; his work survives largely intact.,75,major,high,Only surviving Latin Alexander history.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,75710,Historiae Alexandri Magni
phi0478,lat,urn:cts:latinLit:phi0478,Quintus Tullius Cicero,"Cicero, Quintus Tullius",person,historical,Late Republican,102–43 BCE,Rome,Roman,"Quintus Tullius Cicero, younger brother of the orator Marcus Tullius Cicero, was a Roman politician and writer. He is credited with the 'Commentariolum Petitionis' (a handbook on electioneering) and composed poetic fragments.",40,major,high,"Attribution of the Commentariolum is sometimes questioned, but generally accepted.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,4588,Commentar. Petitionis sp. | carmina
phi1005,lat,phi1005,Rabirius,Rabirius,person,historical,Imperial,1st century BC/AD (?),Rome,Roman,"A Roman poet, possibly of the Augustan period, known from fragments.",15,obscure,low,Uncertain identification and dates.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,27,carmina
phi0963,lat,phi0963,Q. Remmius Palaemon,Quintus Remmius Palaemon,person,historical,Early Imperial,c. 30 BCE–c. 70 CE,Vicetia (modern Vicenza) / Rome,Roman,"Q. Remmius Palaemon was a Roman grammarian and teacher, known for his innovative grammatical handbook (Ars) that influenced later Latin grammarians. He was also a freedman and a controversial figure in literary circles.",40,major,high,"Attested historical grammarian; his Ars survives partly and is transmitted under his name, with some spuria.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,6872,grammatica | Ars sp.
phi0425,lat,phi0425,P. Rutilius Lupus,"Rutilius Lupus, Publius",person,historical,1st century CE,unknown – 40 CE?,Italy,Roman Imperial,"A Latin rhetorician, known for his treatise on rhetorical figures, 'Schemata Lexeos', a Latin adaptation of a Greek work by Gorgias.",50,common,medium,Work survives incomplete; biographical details are sparse.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,4685,Schemata Lexeos
phi0628,lat,phi0628,P. Rutilius Rufus,P. Rutilius Rufus,person,historical,Late Roman Republic,2nd–1st centuries BCE,Rome,Roman autobiography,"Roman politician and historian, wrote an autobiography.",30,specialist,medium,Only a fragment of his autobiography survives.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,76,De Vita Sua
phi1327,lat,phi1327,Sabidius,Sabidius,person,uncertain,Unknown,uncertain,uncertain,Roman,Shadowy figure known only from a grammatical fragment. Possibly a minor grammarian or scholiast of uncertain date.,5,obscure,low,Only a single short grammatical fragment attests this author.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,130,grammatica
phi0630,lat,phi0630,Sacra Argeorum,Sacra Argeorum,work_title,not_applicable,Republican (archaic cult),uncertain,Rome,Roman Republic,"A ritual text listing the Roman Argei shrines, an important document of early Roman religious topography.",30,specialist,medium,"This is a textual record of a ritual, not an author. The title occupies the author slot.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,123,Sacra Argeorum
phi0001,lat,phi0001,Sahiddic Coptic Bible,Sahidic Coptic Bible,work_title,not_applicable,3rd–4th century CE,200 CE – 400 CE,Egypt,Early Christian / Coptic,"A translation of biblical books into the Sahidic dialect of Coptic, widely used in early Egyptian Christianity. The corpus includes several New Testament books. The label here is used as a work title for the version.",40,major,high,"Filed as a work title because 'Sahiddic Coptic Bible' is a text corpus, not a person or collective author.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,27,105429,James | 1 Thessalonians | 2 Thessalonians | Romans | Luke | 1 Timothy | The Acts | Galatians
phi0631,lat,urn:cts:latinLit:phi0631,Sallust,Gaius Sallustius Crispus,person,historical,Late Republic,86–34 BCE,Amiternum / Rome,Roman,"Sallust (Gaius Sallustius Crispus) was a Roman historian and politician, known for his monographs on the Catilinarian conspiracy and the Jugurthine War, as well as a larger history (Historiae). His works are characterized by a vivid style and moralizing tone and are a key source for late Republican history.",92,canonical,high,Well-attested historical author with substantial surviving works; minor spuria included.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,8,48629,Bellum Iugurthinum | Catilinae Coniuratio | Historiae | Historiarum frr. e papyris | Ad Caesarem de Re Publ. sp. | Historiarum frr. e codicibus | In M. Tullium Ciceronem sp. | Historiarum frr. ampliora
phi0634,lat,phi0634,Santra,Santra,person,historical,Late Roman Republic,1st century BCE,Rome,Latin literature,"Obscure Roman author of grammatical and tragic works, known only from fragments.",5,obscure,low,Very few fragments.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,64,grammatica | tragoediae
phi0324,lat,phi0324,Saserna,Saserna,person,historical,late republican,2nd–1st century BCE,Roman Republic,Latin agricultural writing,"Saserna was a Roman writer on agriculture, known for his work 'De Agri Cultura'. He is cited by later agricultural authors like Columella, but his life is otherwise unknown.",10,obscure,low,Survives only in fragments; identity and dates are inferred from citations.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,39,De Agri Cultura
phi0635,lat,phi0635,P. Saturius,P. Saturius,person,historical,Republic,2nd century BC (?),Rome,Roman,A Roman orator known only from a fragment of a speech.,5,obscure,low,Very little known; identity and dates uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,47,oratio
phi1336,lat,phi1336,Scaevus Memor,Scaevus Memor,person,historical,1st century CE,c. 50–100 CE,Rome,Roman Imperial,Roman tragic poet of the early Empire; a single line of his work survives.,5,obscure,low,Extremely fragmentary; barely attested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,6,tragoediae
phi0034,lat,phi0034,C. Scribonius Curio avus,Gaius Scribonius Curio (the elder),person,historical,Late Republic,2nd-1st c. BCE,Rome,Roman,"Roman senator and orator, father of the tribune Curio. A fragment of a speech survives.",18,obscure,medium,The designation 'avus' distinguishes him from his son.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,15,oratio
phi0037,lat,phi0037,C. Scribonius Curio pater,C. Scribonius Curio (father),person,historical,Late Republic,c. 120-53 BC,Rome,Roman,"Gaius Scribonius Curio, the elder, was a Roman orator and politician, known for his speeches.",20,specialist,medium,Historical figure; only fragments of his oratory survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,14,orationes
phi1011,lat,phi1011,Scribonius Largus,Scribonius Largus,person,historical,Early Roman Empire,1st century CE,Rome,Latin medicine,"Roman physician, author of a pharmacological compendium.",50,common,high,Well-attested author.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,28004,Compositiones
phi2331,lat,urn:cts:latinLit:phi2331,Scriptores Historiae Augustae,Scriptores Historiae Augustae,collective,not_applicable,Late Imperial,4th c. CE?,Rome,Roman,"A group of six (or more) purported authors of the Historia Augusta, a collection of imperial biographies from Hadrian to Carinus. Their identity is contested, and the work is likely a product of a single late antique author or group.",75,major,medium,The collective authorship is conventional; the work is considered a single composition by most scholars.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,30,114156,Commodus Antoninus Aeli Lampridi | Iuli Capitolini Verus | Gordiani Tres Iuli Capitolini | Vita Marci Antonini Philosophi Iuli Capitolini | Maximini Duo Iuli Capitolini | Aeli Spartiani Severus | Trebelli Pollionis Divus Claudius | Helvius Pertinax Iuli Capitolini
phi0300,lat,phi0300,Sempronius Asellio,Sempronius Asellio,person,historical,late republican,2nd century BCE,Roman Republic,Latin historiography,"Sempronius Asellio was a Roman historian, known for his work 'Rerum Gestarum Libri'. He is cited by later authors for his historical writings, but his life is poorly documented.",12,obscure,medium,Survives only in fragments; dates and biography are inferred from citations.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,318,Rerum Gestarum Libri
phi0073,lat,phi0073,C. Sempronius Gracchus,"Sempronius Gracchus, Gaius",person,historical,2nd century BCE,154–121 BCE,Rome,Roman Republican,"Roman reformer and orator, tribune of the plebs in 123–122 BCE. Fragments of his speeches survive.",50,common,high,Historical figure; his orations were influential in the late Republic.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,937,orationes
phi1014,lat,urn:cts:latinLit:phi1014,Seneca the Elder,Lucius Annaeus Seneca (Maior),person,historical,Augustan / Tiberian,ca. 50 BCE – ca. 40 CE,Rome (from Corduba),Roman Empire,"Roman rhetorician and writer, father of Seneca the Younger; known for his collections of controversiae and suasoriae that preserve the practice of declamation.",85,canonical,high,Often called Seneca the Elder or Seneca Rhetor; his work survives in excerpted manuscripts.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,4,102124,"Controversiae, excerpta | Controversiae | Suasoriae | Fragmenta"
phi1218,lat,phi1218,Sentius Augurinus,Sentius Augurinus,person,historical,Roman Empire,2nd century CE,Rome,Latin poetry,Roman poet known only from a short fragment.,5,obscure,low,Only 44 words survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,44,carmen
phi1339,lat,phi1339,Septimius Serenus,Septimius Serenus,person,historical,Imperial,2nd century AD (?),Rome,Roman,A Roman poet known from a fragmentary carmen.,15,obscure,low,Little known; dates uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,181,carmen
civ0002,lat,civ0002,Septuagint (Old Greek Bible),Septuagint,work_title,not_applicable,Hellenistic Jewish,3rd–1st century BCE (translation),"Alexandria, Egypt",Hellenistic Jewish,"The Greek translation of the Hebrew Bible, traditionally attributed to seventy-two Jewish scholars in Alexandria.",90,canonical,high,"Used as a work title; collective translation project, not individual authorship.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,58,624649,Genesis | Psalms | Ezekiel | Jeremiah | Deuteronomy | Lamentations | Malachi | Isaiah
phi1515,lat,phi1515,Q. Serenus (Sammonicus),Q. Serenus Sammonicus,person,historical,3rd c. CE,fl. c. 250 CE,Rome,Roman,"A Roman poet and medical writer, author of the Liber Medicinalis, a didactic poem on remedies. He may be the same as Serenus Sammonicus, a scholar at the court of Severus Alexander.",25,common,high,"The name appears as 'Sammonicus' in some manuscripts; the attribution is standard, though identity with the elder Sammonicus is debated.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,7450,"Liber Medicinalis | Liber Medicinalis, capitula"
phi0446,lat,phi0446,Q. Servilius Caepio,Quintus Servilius Caepio,person,historical,Late Republic,2nd-1st c. BCE,Rome,Roman,"Roman politician and orator, possibly the consul of 106 BCE or his son. Fragments of a speech survive.",20,obscure,medium,Uncertain identity; possibly the consul of 106 BCE.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,26,oratio
phi0526,lat,phi0526,C. Servilius Glaucia,Gaius Servilius Glaucia,person,historical,Late Republican,2nd–1st century BCE (died 100 BCE),Rome,Roman Republic,"Roman politician and orator, a populares ally of Saturninus; his oratory is preserved in a single fragment.",30,specialist,medium,The input has 'C. Servilius Glaucia' matching the historical figure; the id suggests orations. Corrected spelling: Glaucia (not Rufus).,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,31,orationes
phi0642,lat,phi0642,Sevius Nicanor,Sevius Nicanor,person,historical,Roman Republic,2nd century BCE,Rome,Latin literature,Obscure Roman poet or grammarian known only from fragments.,10,obscure,low,Only a single fragment survives.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,12,carmen
phi0644,lat,phi0644,Sextilius Ena,Sextilius Ena,person,historical,Early Imperial (Augustan),1st cent. BCE–1st cent. CE,Corduba (Cordoba)?,Roman,"Sextilius Ena was a Latin poet active during the Augustan period, known from a single citation by Seneca the Elder. His work, likely an epic or panegyric poem, survives only as a fragment of six words.",5,obscure,low,Very fragmentary evidence; known only from a citation in Seneca's Suasoriae.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,6,carmen
phi0620,lat,urn:cts:latinLit:phi0620,Sextus Propertius,"Propertius, Sextus",person,historical,Augustan (1st century BCE),c. 50-15 BCE,"Rome, Assisi?",Augustan Rome,"Sextus Propertius (c. 50–15 BCE) was a Roman elegiac poet, known for his four books of Elegiae.",85,canonical,high,Large surviving corpus of elegies.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,25506,Elegiae
phi1342,lat,phi1342,Siculus Flaccus,Siculus Flaccus,person,historical,1st–2nd c. CE,fl. c. 100 CE,Italy,Roman,"A Roman writer on land surveying (gromatici), author of De Condicionibus Agrorum, a technical manual on land classification and boundary disputes. His work was used by later surveyors.",15,specialist,medium,"His name suggests Sicilian origin, but evidence is slim; the work survives in the Corpus Agrimensorum Romanorum.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,6328,De Condicionibus Agrorum
phi0451,lat,phi0451,Sinnius Capito,Sinnius Capito,person,historical,1st century BCE,fl. ca. 50–25 BCE,Rome,"Roman antiquarianism, grammatical tradition","Sinnius Capito was a Roman grammarian and antiquarian of the late Republic, known for works on Latin language, orthography, and religious law. Fragments of his grammatical writings survive in later compilers such as Festus and Charisius.",20,specialist,medium,Fragmentary remains; his works are cited by later grammarians.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,81,"grammatica, fragmenta"
phi0648,lat,phi0648,Staberius Eros,Staberius Eros,person,historical,1st c. BCE,fl. c. 80 BCE,Rome,Roman,"A Roman grammarian and freedman, known for a single fragment of grammatical writing. He was a teacher in Rome and is mentioned by Suetonius as a notable scholar.",5,obscure,medium,The fragment is tiny; his biographical information comes from Suetonius (De Grammaticis).,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,12,grammatica
phi0650,lat,phi0650,Sueius,Sueius,person,historical,Augustan,1st century BCE,Rome,Roman,"Sueius is a minor Roman poet of the Augustan period, known from a few surviving poetic fragments. His identity is very obscure, and he is sometimes identified with a friend of Ovid.",8,obscure,low,Minimal survival; doubtful identification.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,111,carmina
phi1348,lat,urn:cts:latinLit:phi1348,Suetonius,C. Suetonius Tranquillus,person,historical,Imperial,69-122 AD,Rome,Roman,"Gaius Suetonius Tranquillus was a Roman historian and biographer, best known for his Lives of the Caesars, a key source for the early Roman Empire.",85,canonical,high,Historical figure with multiple surviving works.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,6,83522,De Vita Caesarum | De Grammaticis et Rhetoribus | De Poetis | Prata | De Historicis | fragmenta
phi0656,lat,phi0656,Ser. Sulpicius Rufus,Servius Sulpicius Rufus,person,historical,Roman Republic,106–43 BCE,Rome,Roman jurisprudence,"Servius Sulpicius Rufus was a Roman jurist and orator, a student of Cicero and a leading legal authority of his time.",50,common,high,"Well-documented figure, though only fragments of his legal writings survive.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,283,iurisprudentia | oratio
phi0658,lat,phi0658,Tabulae Censoriae,Tabulae Censoriae,work_title,not_applicable,Roman Republic,unknown,Rome,Roman,The Tabulae Censoriae were official records of the Roman censors; only fragments quoting them survive.,5,obscure,low,Quotation fragments from an official document.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,111,Tabulae Censoriae
phi0730,lat,phi0730,Tarquitius Priscus,Tarquitius Priscus,person,historical,Late Republican,1st century BCE,Rome,Etruscan/Roman,"Tarquitius Priscus was a Roman author of Etruscan origin who wrote on Etruscan discipline ('De Disciplina Etrusca'). Only fragments survive, reflecting the syncretism of Etruscan and Roman religious practices.",15,specialist,medium,Known only through citations in later Latin authors.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,64,"De Disciplina Etrusca, frr."
phi0134,lat,urn:cts:latinLit:phi0134,Terence,Publius Terentius Afer,person,historical,Roman Republic,195–159 BCE,Rome,Latin comedy,"Terence was a Roman playwright of African origin, author of six comedies that survive complete, known for refined language and plot construction.",95,canonical,high,One of the most important Roman comic poets.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,6,71612,Andria | Heauton Timorumenos | Eunuchus | Phormio | Adelphoe | Hecyra
phi1518,lat,phi1518,Terentianus Maurus,Terentianus Maurus,person,historical,Late Antiquity,late 2nd–3rd century CE,North Africa,Roman,"A Latin grammarian from Mauretania, author of a metric treatise in verse (De litteris, syllabis, metris).",40,common,medium,Text transmitted in full; important for late antique metrics.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,19728,"De Litt., De Syll., De Metr."
