work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:phi:lat9500.010,lat,praecepta rustica et medica,Anonymi Epici et Lyrici,phi9500,lat9500.010,urn:cts:latinLit:phi9500.phi010,work,,,,64,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",science,,6,obscure,10,specialist,Technical Treatise,Imperial,,uncertain,6,obscure,Other Latin Literature,10,specialist,medium,"A fragment of anonymous Latin didactic verse on agricultural and medical precepts, preserved among the Anonymi Epici et Lyrici. It is of minor practical and literary interest.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.006,lat,saturnius(?),Anonymi Epici et Lyrici,phi9500,lat9500.006,urn:cts:latinLit:phi9500.phi006,work,,,,5,whitespace_tokens,,poetry,poetry,5,obscure,10,specialist,Poetry,Uncertain,Uncertain,anonymous,5,obscure,Latin Lyric and Elegiac Poetry,10,specialist,low,"This fragment, possibly a 'saturnius' verse, is a very brief anonymous text. Its date and context are uncertain. It is an obscure piece, of interest only to specialists in archaic Latin meter and fragmentary poetry.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.003,lat,sententia,Anonymi Epici et Lyrici,phi9500,lat9500.003,urn:cts:latinLit:phi9500.phi003,work,,,,7,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry,5,obscure,5,obscure,Poetry,Early Imperial,,uncertain,5,obscure,Other Latin Literature,5,obscure,low,"This anonymous single-line sententia is a fragment of popular poetry. It is of obscure interest, surviving only as a citation.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.040,lat,serioris aetatis versus,Anonymi Epici et Lyrici,phi9500,lat9500.040,urn:cts:latinLit:phi9500.phi040,work,,,,293,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,epic|fragmentary,5,obscure,5,obscure,Poetry,Imperial,,traditional,5,obscure,Other Latin Literature,5,obscure,low,"This anonymous collection, 'serioris aetatis versus,' comprises late-era Latin verses assembled by Morel. The brevity (293 words) and lack of secure authorship mark it as a fragmentary witness to later poetic production, of interest primarily to specialists in Latin epigraphy and minor poetry.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.014,lat,templi Tarracinensis inscriptio,Anonymi Epici et Lyrici,phi9500,lat9500.014,urn:cts:latinLit:phi9500.phi014,work,,,,9,whitespace_tokens,,inscription,inscription,5,obscure,5,obscure,Inscription,Uncertain,,anonymous,5,obscure,Latin Inscriptions,5,obscure,low,"An inscription from the temple at Tarracina (modern Terracina), preserved in a fragmentary state. Its brevity and uncertain date limit its significance to specialists in Roman epigraphy and local archaeology.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.009,lat,versiculi populares et pueriles,Anonymi Epici et Lyrici,phi9500,lat9500.009,urn:cts:latinLit:phi9500.phi009,work,,,,41,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|epigram,3,obscure,2,obscure,Poetry,Late Republic,1st century BCE,anonymous,3,obscure,Other Latin Literature,2,obscure,medium,"These popular and childish verses from the collection of anonymous epics and lyrics represent informal, sub-literary poetry. They are valuable for the study of popular culture in ancient Rome.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.026,lat,versus Hor. Sat. I 10 praemissi,Anonymi Epici et Lyrici,phi9500,lat9500.026,urn:cts:latinLit:phi9500.phi026,work,,,,61,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|satire,2,obscure,2,obscure,Poetry,Augustan,c. 1st century BCE–1st century CE,anonymous,2,obscure,Other Latin Literature,2,obscure,low,"These 'versus Hor. Sat. I 10 praemissi' are anonymous lines possibly prefixed to Horace's Satire 1.10, surviving in only 61 words. They are a fragmentary curiosity, of interest primarily for the textual transmission of Horace.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.031,lat,versus Orphici ab Arnobio conversi,Anonymi Epici et Lyrici,phi9500,lat9500.031,urn:cts:latinLit:phi9500.phi031,work,,,,54,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",religion,hymn,5,obscure,10,specialist,Religious Text,Late Antique,,anonymous,5,obscure,Other Latin Literature,10,specialist,low,Anonymous Orphic verses preserved in the Latin translations of Arnobius. These fragments represent adaptations of Greek Orphic material into Latin.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.039,lat,versus aevi Augustei,Anonymi Epici et Lyrici,phi9500,lat9500.039,urn:cts:latinLit:phi9500.phi039,work,,,,155,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|epic,10,specialist,15,specialist,Poetry,Augustan,27 BCE-14 CE,anonymous,10,specialist,Latin Epic Poetry,15,specialist,medium,These anonymous Augustan verses (versus aevi Augustei) are fragmentary and of uncertain authorship. They are of interest to specialists in early imperial Latin poetry and textual transmission.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.037,lat,versus aevi Catulliani,Anonymi Epici et Lyrici,phi9500,lat9500.037,urn:cts:latinLit:phi9500.phi037,work,,,,172,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,lyric|fragmentary,5,obscure,10,obscure,Poetry,Late Republic,,anonymous,5,obscure,Latin Lyric and Elegiac Poetry,10,obscure,medium,"These anonymous verses from the age of Catullus, preserved in a small corpus, reflect the stylistic and thematic concerns of late Republican lyric poetry.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.038,lat,versus aevi Catulliani a Morel omissi,Anonymi Epici et Lyrici,phi9500,lat9500.038,urn:cts:latinLit:phi9500.phi038,work,,,,20,whitespace_tokens,,poetry,,3,obscure,3,obscure,Poetry,Uncertain,Uncertain,anonymous,3,obscure,Other Latin Literature,3,obscure,medium,"This collection of 20 words includes anonymous verses from the Catullan period omitted by Morel. The fragmentary state and uncertain authorship make this a very obscure text, of interest only to specialists in fragmentary Latin verse from the late Republic.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.027,lat,versus de VII sapientibus,Anonymi Epici et Lyrici,phi9500,lat9500.027,urn:cts:latinLit:phi9500.phi027,work,,,,46,whitespace_tokens,"perseus_subject=Didactic poetry, Latin | Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy | Peiper, Rudolf; perseus_year_published=1886 | 1927; perseus_language=Latin",poetry,didactic|fragmentary,2,obscure,5,obscure,Poetry,Uncertain,,anonymous,2,obscure,Latin Epic Poetry,5,obscure,low,"These anonymous verses on the Seven Sages, surviving in a brief fragment, belong to the corpus of anonymous Latin poetic traditions and offer a glimpse into popular philosophical themes.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.029,lat,versus fortasse Clementis(?),Anonymi Epici et Lyrici,phi9500,lat9500.029,urn:cts:latinLit:phi9500.phi029,work,,,,17,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|fragmentary,2,obscure,3,obscure,Poetry,Uncertain,,anonymous,2,obscure,Latin Lyric and Elegiac Poetry,3,obscure,low,"An anonymous verse fragment dubiously attributed to Clement, preserved in the Anthologia Latina. Its origin and authorship are wholly uncertain, and it is of interest only as a survival of obscure Latin poetic practice.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.035,lat,versus fortasse Enniani,Anonymi Epici et Lyrici,phi9500,lat9500.035,urn:cts:latinLit:phi9500.phi035,work,,,,24,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",epic,epic,20,specialist,25,specialist,Epic,Republican,,uncertain,20,specialist,Latin Epic Poetry,25,specialist,medium,"Verses possibly by Ennius, collected from anonymous sources; important for study of early Latin epic fragments.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.036,lat,versus fortasse Luciliani,Anonymi Epici et Lyrici,phi9500,lat9500.036,urn:cts:latinLit:phi9500.phi036,work,,,,26,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|satire,3,obscure,5,obscure,Poetry,Late Republic,1st century BCE,anonymous,3,obscure,Other Latin Literature,5,obscure,low,"These anonymous verses, possibly Lucilian in style, are preserved in the anthology of Willy Morel and represent minor satirical or epigrammatic Latin poetry. The assignment to the Lucilian tradition is tentative due to the fragmentary nature and lack of secure attribution, making the work of interest primarily for studies of Republican popular verse.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.030,lat,versus in Caesares Romanos ex Historia Augusta,Anonymi Epici et Lyrici,phi9500,lat9500.030,urn:cts:latinLit:phi9500.phi030,work,,,,413,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,,15,specialist,15,specialist,Poetry,Late Antique,,anonymous,15,specialist,Other Latin Literature,15,specialist,medium,Anonymous verses on the Roman emperors from the Historia Augusta represent late antique poetic production of scholarly interest.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.017,lat,versus populares in Caesarem et similia,Anonymi Epici et Lyrici,phi9500,lat9500.017,urn:cts:latinLit:phi9500.phi017,work,,,,100,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,satire,2,obscure,5,obscure,Poetry,Late Republic,c. 50–30 BCE,anonymous,2,obscure,Latin Satire,5,obscure,high,"Anonymous popular verses directed against Julius Caesar and similar targets, preserved as fragments. These political lampoons reflect public opinion during the late Republic.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.025,lat,versus populares in Neronem et eiusque successores,Anonymi Epici et Lyrici,phi9500,lat9500.025,urn:cts:latinLit:phi9500.phi025,work,,,,83,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|epigram,5,obscure,15,specialist,Poetry,Early Imperial,,uncertain,5,obscure,Other Latin Literature,15,specialist,low,"These popular verses against Nero and his successors are anonymous and fragmentary. They are of obscure interest, providing rare glimpses into popular sentiment in early imperial Rome.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.022,lat,versus populares in Tiberium et Germanicum,Anonymi Epici et Lyrici,phi9500,lat9500.022,urn:cts:latinLit:phi9500.phi022,work,,,,110,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,satire,2,obscure,5,obscure,Poetry,Early Imperial,c. 14–37 CE,anonymous,2,obscure,Latin Satire,5,obscure,high,"A collection of anonymous popular verses directed against the emperor Tiberius and his heir Germanicus, preserved as fragments. These verses reflect contemporary political sentiment and are categorized as satirical or invective poetry from the early Imperial period.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.041,lat,versus reciproci,Anonymi Epici et Lyrici,phi9500,lat9500.041,urn:cts:latinLit:phi9500.phi041,work,,,,76,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,epigram,25,specialist,30,specialist,Poetry,Augustan,,traditional,25,specialist,Latin Lyric and Elegiac Poetry,30,specialist,medium,"Anonymous reciprocal verses (versus reciproci), a curiosity in Latin poetic fragments.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat9500.002,lat,versus sacrorum,Anonymi Epici et Lyrici,phi9500,lat9500.002,urn:cts:latinLit:phi9500.phi002,work,,,,11,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Anonymi Epici et Lyrici; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",hymn,hymn|religion,5,obscure,5,obscure,Hymn,Archaic,6th-4th century BCE (?),anonymous,5,obscure,Other Latin Literature,5,obscure,low,"A short anonymous hymn or sacral verse (versus sacrorum), likely from early Roman ritual tradition. Only 11 words survive, making its context and function highly uncertain.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1506.001,lat,fragmenta de iure fisci,Anonymi Fragmenta de Iure Fisci,phi1506,lat1506.001,urn:cts:latinLit:phi1506.phi001,work,,,,796,whitespace_tokens,,law,law|fragmentary,10,obscure,20,specialist,Fragmentary Text,Late Antique,,uncertain,10,obscure,Latin Law,20,specialist,medium,"These anonymous fragmenta de iure fisci discuss fiscal law. The fragments are of obscure interest, known only to specialists in Roman fiscal jurisprudence.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
